9
10,69999981
13,5
11,39999962
12,10000038
6,900000095
14,5
5,199999809
10
19,39999962
13,10000038
22,10000038
18
8,300000191
12,10000038
5,5
13,80000019
17,29999924
12,80000019
11,39999962
9
12,60000038
10
23,20000076
18,29999924
17,60000038
11,69999981
17,60000038
15,19999981
24,89999962
17,29999924
29,39999962
9,300000191
4,800000191
9,699999809
12,5
23,20000076
7,300000191
10
17,60000038
22,5
18,29999924
16,89999962
25,60000038
23,79999924
14,19999981
11,10000038
6,900000095
9,699999809
5,199999809
13,10000038
13,80000019
12,5
23,5
10,69999981
6,599999905
14,5
10
11,69999981
10
7,599999905
6,199999809
12,10000038
29,39999962
16,70000076
17,60000038
18,70000076
13,5
16,60000038
21,79999924
16,60000038
13,19999981
18
10
8,600000381
17,29999924
20
21,20000076
36,29999924
12,80000019
16,60000038
13,5
11,80000019
14,19999981
12,80000019
12,39999962
19,70000076
19,39999962
12,10000038
18
75,69999695
12,39999962
9,699999809
24,60000038
9,699999809
14,5
17,60000038
13,10000038
11,10000038
8
13,10000038
7,599999905
15,5
11,10000038
26,60000038
10,80000019
10
12,5
28
19,39999962
34,20000076
28,70000076
10
14,89999962
13,5
26,60000038
11,39999962
10,69999981
13,80000019
8,300000191
11,10000038
10
23,5
19,39999962
19,70000076
28,29999924
11,10000038
11,80000019
6,599999905
7,599999905
14,19999981
9,699999809
8,300000191
7,300000191
9,300000191
46,29999924
22,79999924
10,69999981
7,599999905
20,10000038
30,39999962
12,39999962
15,60000038
20,39999962
12,10000038
10,69999981
7,599999905
13,80000019
13,5
10,69999981
11,69999981
29,39999962
9
30,39999962
7,900000095
8
15,60000038
19,70000076
10,69999981
12,39999962
16,89999962
16,60000038
11,10000038
15,89999962
13,89999962
13,60000038
10,39999962
13,10000038
19,70000076
17,29999924
11,10000038
5,5
20,39999962
30,39999962
12,5
15,60000038
13,80000019
13,80000019
8,300000191
78,09999847
18,70000076
17,29999924
9,699999809
8
5,900000095
11,39999962
11,10000038
33,5
11,39999962
15,89999962
14,19999981
14,89999962
11,39999962
8
11,39999962
22,5
11,80000019
14,19999981
24,20000076
12,39999962
13,80000019
25,20000076
19
26,89999962
10
19
11,39999962
20,70000076
9,300000191
13,80000019
13,80000019
5,5
11,39999962
19,39999962
22,10000038
7,300000191
21,39999962
12,80000019
11,80000019
21,10000038
55,59999847
10,69999981
21,39999962
46
16,29999924
12,5
12,10000038
15,89999962
18,70000076
18,70000076
44,20000076
17,29999924
14,89999962
8,699999809
10,39999962
4,5
4,5
14,5
15,19999981
8,600000381
15,89999962
15,60000038
11,10000038
12,10000038
25,20000076
85
66,30000305
23,20000076
8,699999809
26
25,20000076
23,79999924
22,79999924
20,70000076
11,80000019
22,5
18,70000076
5,900000095
12,10000038
40,09999847
32,79999924
12,80000019
19
16,60000038
11,80000019
11,80000019
14,89999962
19,39999962
15,89999962
46,59999847
21,10000038
18
33,20000076
25,89999962
10,10000038
19
18
13,10000038
20
20,39999962
14,89999962
14,89999962
10,39999962
18
11,39999962
15,89999962
22,79999924
21,79999924
23,5
12,39999962
13,80000019
31,10000038
24,5
16,89999962
25,29999924
18,70000076
11,80000019
15,19999981
18,70000076
14,89999962
19,70000076
18,29999924
25,20000076
17,60000038
37
22,10000038
8,300000191
12,5
13,10000038
37,29999924
15,5
14,5
17,29999924
17,29999924
14,5
10
27,39999962
18
17,29999924
14,5
18,29999924
26,29999924
31,79999924
11,39999962
15,19999981
16,89999962
15,5
24,89999962
10
39
41,79999924
21,39999962
18,29999924
12,39999962
13,5
25,60000038
25,20000076
10,69999981
14,19999981
12,80000019
11,69999981
15,60000038
34,90000153
13,80000019
25,20000076
12,10000038
11,10000038
20
17,60000038
13,80000019
9,300000191
31,10000038
