12,5
19,5
17
8,399999619
15,69999981
11,5
12
33
13,5
21
11,19999981
25,10000038
28,10000038
29,60000038
23,70000076
25
43,59999847
14,30000019
17,10000038
35,90000153
14,19999981
19,79999924
23,70000076
14,60000038
26,79999924
12,19999981
36,20000076
13,19999981
21,5
9,199999809
22,29999924
21
14,60000038
14,60000038
22
11,5
13
14,30000019
17,20000076
16,10000038
28,20000076
13
20,60000038
24
16,39999962
50,09999847
29,29999924
14,30000019
16,70000076
20,29999924
27,60000038
13
21,60000038
25,20000076
17,5
18,20000076
24,70000076
14,89999962
8
9,699999809
17,10000038
16,39999962
11,5
32,40000153
30,60000038
21,60000038
22,20000076
14,60000038
38
14,69999981
29,60000038
24
18,89999962
7,699999809
23,10000038
9,399999619
46,90000153
21,89999962
18,29999924
24
18,60000038
16,10000038
21,10000038
13,19999981
22,20000076
19,5
17,79999924
140,3000031
25,5
28,29999924
30,10000038
15,10000038
17,39999962
16,10000038
6,900000095
15,39999962
15,39999962
15,39999962
20,5
10,5
13,89999962
17
15,30000019
14,30000019
18,60000038
11,19999981
20,79999924
16,79999924
15,60000038
11,10000038
11,19999981
10,5
18,89999962
20,29999924
20,5
18,89999962
22,29999924
16,39999962
26,5
16,29999924
15,69999981
31,39999962
17,20000076
18,70000076
18,5
20,60000038
12,5
11,5
11,69999981
13,19999981
22
20,10000038
20,5
30,10000038
16,29999924
12
12,10000038
23
20,10000038
30,29999924
18,5
14,80000019
13,60000038
13,89999962
28,20000076
21,79999924
27,20000076
25,10000038
13,89999962
11,10000038
9,199999809
7,300000191
17,39999962
41,79999924
13,60000038
24,70000076
14,30000019
39,09999847
18,20000076
25,70000076
13,89999962
23
26,10000038
13,60000038
22,89999962
21,39999962
20,10000038
14
24,20000076
33,20000076
22
21,70000076
16,89999962
6,099999905
16,5
22
45,09999847
65,5
18,5
16,79999924
13,80000019
19,29999924
27,79999924
11,19999981
12,89999962
28,29999924
16,70000076
16
30,70000076
39,09999847
40
18,79999924
16
15,89999962
31,29999924
18,79999924
32,70000076
